"idviv","idhogar","idindivsp","isla","isla3","c_nuts4","urb_rur","tper","tama_hogar","num_adultos","tipo_hogar","ing_hog","edif","nhabit","superf","problem_luz","problem_got","problem_humed","problem_suc","problem_olor","problem_ruina","problem_def","tenencia","gasto_tenencia","tv","tva","tvb","tvc","tvd","tve","tlf_fijo","ordenador","ordenador_no","nordenador_a","nordenador_b","nordenador_c","internet","internet_noa","internet_nob","internet_noc","internet_nod","internet_noe","internet_nof","econo_sub1","econo_sub2","econo_sub3a","econo_sub3b","econo_sub3c","econo_sub3d","econo_sub3e","econo_sub3f","econo_sub3g","econo_sub3h","econo_sub3i","econo_sub3j","econo1a","econo1b","econo1c","econo1d","econo2a","econo2b","econo2c","econo2d","econo3","econo3a","econo4","econo4a","sexosp","edadsp","ecivilsp","naciodsp","extranjsp","lnacsp","cod_lnacsp","resIBsp","estudiossp","actividadsp","ingresos_1asp","ingresos_1bsp","ingresos_1csp","ingresos_1dsp","ingresos_1esp","ingresos_1fsp","ingresos_2asp","ingresos_2bsp","ingresos_2csp","ingresos_2dsp","ingresos_2esp","ingresos_2fsp","factor_h"
"309_08911","309089111","30908911101","3","3","040709","2",1,"1",1,"02","02","2",1,25,"1","6","6","6","6","6","6","3","02","1","1","1","6","1","6","6","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","1",1000,"6","6","6","1","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",65,"5","1","-1","2","6","38","03","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",192.19191626
"309_08913","309089131","30908913101","3","3","040709","2",1,"1",1,"01","-8","1",5,140,"1","6","1","1","6","6","6","2","-1","1","1","6","6","1","6","1","1","-1","1","1","0","1","-1","-1","-1","-1","-1","-1","3",1500,"6","6","6","6","6","1","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",57,"5","1","-1","1","-1","-1","02","1","6","1","6","6","6","6","-1","-8","-1","-1","-1","-1",271.20867875
"309_08914","309089141","30908914102","3","3","040709","2",3,"3",3,"05","03","1",5,110,"6","6","1","6","6","6","6","2","-1","1","1","6","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","4",1200,"6","6","6","6","6","1","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",66,"2","1","-1","1","-1","-1","02","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",185.44004057
"309_08915","309089151","30908915102","3","3","040709","2",3,"3",2,"03","-8","1",5,120,"6","6","6","1","6","6","6","5","01","1","1","6","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","5",2500,"6","6","6","6","6","1","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","1","4","1",50,"2","1","-1","1","-1","-1","04","1","6","1","6","6","6","6","-1","2","-1","-1","-1","-1",32.204255319
"309_08916","309089161","30908916102","3","3","040709","2",3,"3",2,"03","02","1",4,90,"6","6","6","6","6","6","6","4","03","1","1","1","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","2",3000,"1","6","6","1","6","1","6","1","1","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",60,"2","1","-1","1","-1","-1","03","2","6","6","6","6","1","6","-1","-1","-1","-1","3","-1",173.09054553
"309_08920","309089201","30908920103","3","3","040709","2",4,"4",4,"99","06","1",5,110,"6","6","1","6","6","6","6","2","-1","1","1","1","6","6","6","1","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","2",1500,"6","6","6","6","6","6","6","1","1","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",74,"2","1","-1","1","-1","-1","01","3","6","6","1","6","6","6","-1","-1","2","-1","-1","-1",112.19748422
"309_08921","309089211","30908921102","3","3","040709","2",2,"2",2,"09","-8","1",3,65,"6","6","1","6","6","6","1","1","04","1","1","6","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","3",1500,"1","6","6","6","6","6","1","1","1","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",54,"4","1","-1","3","340","33","07","2","6","6","6","6","6","6","-1","-1","-1","-1","-1","-1",299.2336634
"309_08922","309089221","30908922101","3","3","040709","2",4,"4",3,"11","04","1",5,140,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","4",1800,"6","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",49,"2","1","-1","1","-1","-1","05","1","6","1","6","6","6","6","-1","4","-1","-1","-1","-1",32.204255319
"309_08926","309089261","30908926102","3","3","040709","2",2,"2",2,"07","02","1",5,140,"6","6","6","6","6","6","6","2","-1","1","1","1","6","6","6","1","6","3","-1","-1","-1","6","6","6","6","1","6","6","4",1300,"6","6","6","6","6","6","1","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",70,"2","1","-1","2","8","40","02","3","6","6","1","6","6","6","-1","-1","-8","-1","-1","-1",196.89522327
"309_08928","309089281","30908928101","3","3","040709","2",1,"1",1,"01","02","1",2,40,"6","6","1","6","1","6","6","3","02","1","1","6","6","6","6","6","6","4","-1","-1","-1","6","1","6","6","6","6","1","4",700,"6","6","1","6","6","6","1","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",39,"1","1","-1","2","8","18","06","2","6","6","6","6","1","6","-1","-1","-1","-1","3","-1",392.67985933
"309_08932","309089321","30908932102","3","3","040709","2",4,"4",2,"04","01","2",4,117,"6","6","1","6","6","6","6","1","02","1","1","6","6","6","6","1","6","2","-1","-1","-1","6","6","6","6","1","6","6","1",1500,"1","6","6","6","6","1","1","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",38,"2","1","-1","2","10","5","04","2","6","6","6","6","1","6","-1","-1","-1","-1","2","-1",478.31618678
"309_09001","309090011","30909001101","3","3","040709","2",2,"2",2,"06","06","1",5,200,"6","6","6","1","6","6","6","2","-1","1","1","6","6","6","6","1","1","-1","2","2","0","1","-1","-1","-1","-1","-1","-1","4",3000,"6","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","1","3","1",57,"2","1","-1","2","13","30","08","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",257.26270346
"309_09005","309090051","30909005104","3","3","040709","2",4,"4",4,"05","03","1",5,150,"6","1","1","6","6","6","6","2","-1","1","1","6","6","6","6","1","1","-1","5","0","0","1","-1","-1","-1","-1","-1","-1","3",1600,"6","6","6","6","6","6","6","6","6","6","1","6","6","6","2","-1","-1","-1","6","-1","6","-1","1",56,"2","1","-1","1","-1","-1","09","9","9","9","9","9","9","9","9","9","9","9","9","9",252.40815311
"309_09006","309090061","30909006101","3","3","040709","2",1,"1",1,"01","04","1",5,80,"1","6","1","6","6","6","6","1","03","1","1","6","6","6","6","1","1","-1","2","2","0","1","-1","-1","-1","-1","-1","-1","4",1700,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",48,"1","1","-1","2","10","20","04","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",398.27306073
"309_09008","309090081","30909008101","3","3","040709","2",2,"2",2,"07","-8","1",5,90,"6","6","1","6","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","1","4",800,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",91,"2","1","-1","1","-1","-1","02","3","6","6","1","6","6","6","-1","-1","2","-1","-1","-1",221.4054663
"309_09009","309090091","30909009101","3","3","040709","2",5,"5",4,"99","05","1",7,150,"6","6","1","1","6","6","6","1","01","1","1","6","6","6","6","1","1","-1","1","1","0","1","-1","-1","-1","-1","-1","-1","1",1200,"1","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",63,"2","1","-1","3","302","41","03","1","6","1","6","6","6","6","-1","3","-1","-1","-1","-1",870.60791976
"309_09010","309090101","30909010101","3","3","040709","2",1,"1",1,"01","01","4",3,90,"6","6","1","1","6","6","6","3","03","1","1","6","6","6","6","6","1","-1","0","1","0","6","1","6","6","1","6","1","3",1500,"1","6","1","6","6","1","1","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","1","1","2",39,"1","1","-1","1","-1","-1","03","2","6","6","6","6","1","6","-1","-1","-1","-1","2","-1",407.55259844
"309_09014","309090141","30909014101","3","3","040709","2",3,"3",3,"99","04","1",5,100,"6","6","6","1","1","6","1","2","-1","1","6","6","6","1","6","1","1","-1","3","3","0","1","-1","-1","-1","-1","-1","-1","4",1500,"6","6","6","6","6","6","1","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",55,"1","3","110","3","110","10","03","2","6","6","6","1","6","6","-1","-1","-1","1","-1","-1",146.98068188
"309_09016","309090161","30909016102","3","3","040709","2",3,"3",3,"05","06","1",6,250,"6","6","1","6","6","6","6","2","-1","1","1","6","6","1","6","1","1","-1","1","1","0","1","-1","-1","-1","-1","-1","-1","4",800,"6","6","6","6","6","6","6","1","6","6","1","6","6","6","-8","-1","-1","-1","6","-1","1","4","1",54,"2","3","110","3","110","14","07","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",226.52136756
"309_09017","309090171","30909017101","3","3","040709","2",4,"4",4,"05","06","2",6,198,"6","6","6","1","1","6","6","1","04","1","1","6","6","1","6","1","1","-1","2","2","0","1","-1","-1","-1","-1","-1","-1","3",2200,"6","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",69,"2","1","-1","3","340","37","08","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",244.88969514
"309_09018","309090181","30909018102","3","3","040709","2",2,"2",2,"07","04","1",6,110,"1","6","1","6","6","6","6","2","-1","1","1","6","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","4",2000,"6","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",80,"2","1","-1","1","-1","-1","03","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",221.4054663
"309_09020","309090201","30909020101","3","3","040709","2",2,"2",2,"06","04","1",8,150,"6","6","1","6","6","6","6","2","-1","1","1","6","6","6","6","1","1","-1","1","0","0","6","6","1","6","6","6","6","4",2000,"6","6","6","6","6","1","6","6","6","6","1","6","6","6","3","-1","-1","-1","6","-1","1","3","1",58,"2","1","-1","1","-1","-1","03","1","6","1","6","6","6","6","-1","3","-1","-1","-1","-1",257.26270346
"309_09021","309090211","30909021101","3","3","040709","2",1,"1",1,"02","01","1",5,95,"6","6","1","1","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","6","2",800,"6","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",76,"3","1","-1","1","-1","-1","01","3","6","6","1","6","6","6","-1","-1","2","-1","-1","-1",347.03766233
"309_09023","309090231","30909023102","3","3","040709","2",3,"3",2,"03","02","1",5,100,"6","6","6","6","6","6","6","2","-1","1","6","6","6","1","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","3",1200,"6","6","6","6","6","1","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",65,"2","1","-1","1","-1","-1","03","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",32.204255319
"309_09029","309090291","30909029101","3","3","040709","2",2,"2",2,"99","05","1",10,310,"6","6","1","6","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","6","4",2500,"6","6","6","6","6","6","6","1","6","6","1","6","6","6","3","-1","-1","-1","6","-1","6","-1","2",62,"1","1","-1","1","-1","-1","03","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",448.12289816
"309_09030","309090301","30909030102","3","3","040709","2",2,"2",2,"06","-8","2",5,80,"6","6","1","6","6","6","6","5","01","1","1","6","6","6","6","1","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","5",500,"6","6","6","6","6","6","6","6","1","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",26,"1","1","-1","2","7","2","09","9","9","9","9","9","9","9","9","9","9","9","9","9",586.65703141
"309_09031","309090311","30909031101","3","3","040709","2",1,"1",1,"01","03","1",5,100,"6","6","6","6","6","6","6","5","01","1","6","6","6","1","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","3",500,"6","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",37,"1","1","-1","1","-1","-1","07","2","6","6","6","6","1","6","-1","-1","-1","-1","2","-1",392.67985933
"309_09033","309090331","30909033101","3","3","040709","2",2,"2",2,"07","04","1",5,150,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","6","4",1500,"6","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",75,"2","1","-1","1","-1","-1","03","3","6","6","1","6","6","6","-1","-1","3","-1","-1","-1",221.4054663
"309_09034","309090341","30909034101","3","3","040709","2",1,"1",1,"02","-8","1",4,85,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","6","4",600,"6","6","6","6","6","6","6","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",77,"3","1","-1","1","-1","-1","02","3","6","6","1","6","6","6","-1","-1","2","-1","-1","-1",347.03766233
"309_09101","309091011","30909101101","3","3","040709","2",5,"5",5,"99","05","3",3,60,"1","6","6","6","6","6","6","3","02","1","1","1","6","1","6","6","1","-1","0","2","0","1","-1","-1","-1","-1","-1","-1","3",1200,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","1","2","2",50,"2","3","104","3","104","3","03","2","6","6","6","6","1","6","-1","-1","-1","-1","2","-1",1076.4810503
"309_09105","309091051","30909105101","3","3","040709","2",1,"1",1,"02","03","2",4,105,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","6","4",1000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",71,"1","1","-1","1","-1","-1","07","3","6","6","1","6","6","6","-1","-1","4","-1","-1","-1",139.76854973
"309_09106","309091061","30909106101","3","3","040709","2",3,"3",3,"05","02","2",3,54,"1","6","6","6","6","6","6","3","03","1","1","1","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","2",1300,"1","1","6","1","6","1","1","1","1","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",44,"2","2","343","3","343","9","03","2","6","6","6","6","6","6","-1","-1","-1","-1","-1","-1",355.69418923
"309_09110","309091101","30909110101","3","3","040709","2",1,"1",1,"02","03","3",4,90,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","6","4",1000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",69,"3","1","-1","1","-1","-1","05","3","6","6","1","6","6","6","-1","-1","4","-1","-1","-1",322.5274193
"309_09111","309091111","30909111101","3","3","040709","2",1,"1",1,"01","05","1",4,100,"6","6","1","6","6","6","6","2","-1","1","1","6","6","6","6","6","6","1","-1","-1","-1","6","6","1","6","6","6","6","4",1200,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",43,"1","1","-1","1","-1","-1","07","1","1","6","6","6","6","6","-8","-1","-1","-1","-1","-1",414.47372539
"309_09112","309091121","30909112101","3","3","040709","2",2,"2",2,"09","05","1",3,78,"1","6","1","1","1","6","6","3","03","1","1","1","6","6","6","6","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","2",2000,"1","6","1","6","6","1","1","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",49,"5","1","-1","1","-1","-1","03","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",626.88672604
"309_09113","309091131","30909113101","3","3","040709","2",2,"2",2,"99","04","3",3,95,"6","6","1","6","6","6","6","3","03","1","1","6","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","3",2000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",24,"1","1","-1","2","8","2","06","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",483.08731576
"309_09116","309091161","30909116102","3","3","040709","2",5,"5",3,"11","-8","2",4,100,"6","6","1","6","6","6","1","3","03","1","1","6","6","6","6","1","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","3",3500,"6","6","6","6","6","1","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",40,"1","1","-1","2","10","21","04","2","6","6","6","6","6","6","-1","-1","-1","-1","-1","-1",788.446064
"309_09117","309091171","30909117101","3","3","040709","2",2,"2",2,"07","04","3",4,90,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","6","6","1","-1","-1","-1","6","6","1","6","6","6","6","5",1200,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",68,"2","1","-1","1","-1","-1","07","3","6","6","1","6","6","6","-1","-1","5","-1","-1","-1",249.3185898
"309_09118","309091181","30909118101","3","3","040709","2",1,"1",1,"01","02","3",3,75,"6","6","6","6","6","6","6","2","-1","1","1","1","6","6","6","6","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","3",1000,"1","6","6","6","1","6","1","1","6","6","1","6","6","6","2","-1","-1","-1","6","-1","6","-1","1",54,"5","1","-1","2","6","35","03","2","6","6","6","6","1","6","-1","-1","-1","-1","3","-1",251.45477046
"309_09122","309091221","30909122102","3","3","040709","2",4,"4",4,"05","-8","1",7,160,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","1","6","1","-1","-1","-1","6","6","1","6","6","6","6","4",1500,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",77,"2","1","-1","1","-1","-1","02","3","6","6","1","6","6","6","-1","-1","2","-1","-1","-1",338.55646016
"309_09125","309091251","30909125101","3","3","040709","2",2,"2",2,"06","05","3",1,70,"6","6","6","6","6","6","6","3","03","1","1","6","6","1","6","1","1","-1","1","1","0","1","-1","-1","-1","-1","-1","-1","4",1200,"6","6","6","6","6","6","1","1","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",29,"1","1","-1","2","7","4","03","1","1","6","6","6","6","6","3","-1","-1","-1","-1","-1",586.65703141
"309_09126","309091261","30909126101","3","3","040709","2",1,"1",1,"02","04","3",3,75,"6","6","6","6","6","6","6","2","-1","1","1","6","6","6","6","6","6","1","-1","-1","-1","6","6","1","6","6","6","6","5",1000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",67,"1","1","-1","1","-1","-1","04","3","6","6","1","6","6","6","-1","-1","5","-1","-1","-1",192.19191626
"309_09127","309091271","30909127101","3","3","040709","2",1,"1",1,"01","02","3",1,35,"6","6","6","6","6","6","6","3","02","1","1","6","6","6","6","6","1","-1","1","0","0","1","-1","-1","-1","-1","-1","-1","2",1000,"6","6","6","6","6","6","6","1","1","6","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",35,"1","1","-1","2","14","3","07","1","6","1","6","6","6","6","-1","3","-1","-1","-1","-1",392.67985933
"309_09132","309091321","30909132101","3","3","040709","2",1,"1",1,"01","03","4",2,50,"6","6","6","6","6","6","6","3","02","1","1","6","6","6","6","6","6","3","-1","-1","-1","6","6","6","6","6","1","6","2",1000,"6","6","6","6","6","6","6","6","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",34,"2","3","228","3","228","8","03","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",384.07509767
"309_09135","309091351","30909135101","3","3","040709","2",3,"3",2,"03","04","4",3,65,"6","6","6","6","6","6","6","3","03","1","1","6","6","6","6","6","1","-1","0","1","0","1","-1","-1","-1","-1","-1","-1","3",2000,"6","6","6","6","6","1","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","1",36,"1","1","-1","2","4","3","06","2","6","6","6","6","1","6","-1","-1","-1","-1","4","-1",560.74982814
"309_09137","309091371","30909137101","3","3","040709","2",5,"5",5,"99","06","1",7,180,"6","6","6","6","6","6","6","5","-8","1","1","1","6","1","6","1","1","-1","1","1","0","1","-1","-1","-1","-1","-1","-1","5",7000,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","-1","-1","-1","-1","6","-1","1","1","2",53,"2","3","347","3","347","3","04","1","1","6","6","6","6","6","5","-1","-1","-1","-1","-1",1029.6693862
"309_09138","309091381","30909138101","3","3","040709","2",1,"1",1,"01","03","2",5,110,"6","6","6","6","6","6","6","5","02","1","1","6","6","6","6","6","1","-1","0","1","0","6","1","6","6","6","6","6","4",1400,"1","6","6","6","6","6","6","1","6","1","6","6","6","6","-1","-1","-1","-1","6","-1","6","-1","2",23,"1","1","-1","1","-1","-1","05","1","1","6","6","6","6","6","4","-1","-1","-1","-1","-1",477.81374641
