vcf	ndvi	leaf	albedo
5.25	0.5564957	14.32609	0.1491923
23.5	0.7031783	37.82609	0.1495782
35.25	0.7297348	38.65217	0.1434387
37.6875	0.7335044	41.32609	0.1429313
40.75	0.7171	41.06522	0.1395046
32.625	0.739113	39.54348	0.13816
38.8125	0.7606478	45.84783	0.136944
40.875	0.734287	40.43478	0.1398717
35.6875	0.7255913	36	0.1409809
18.5625	0.6150131	16	0.139758
18.9375	0.6277391	15.30435	0.1409962
26.9375	0.7026565	39.30435	0.1373178
53.6875	0.6827087	18.36957	0.1317051
35.375	0.5683391	10.78261	0.1339016
21.875	0.6020348	15.08696	0.1397477
20.8125	0.6271521	16.58696	0.1437429
22.5625	0.6171044	15	0.1524329
12.9375	0.5569	11.82609	0.1567847
11.3125	0.5826261	23.82609	0.1618
15.8125	0.6423391	27.41304	0.1541245
16.5	0.5634	24.43478	0.1496925
11.25	0.5188696	13.04348	0.1477426
15.25	0.5750479	15.13043	0.1463397
15.0625	0.5610348	14.67391	0.1458075
13.375	0.5042695	13.13043	0.1472591
14.375	0.4929261	11.36957	0.1478588
20.25	0.6615609	18.1087	0.1490898
33.9375	0.6974043	38.82609	0.1432923
33.5625	0.6998044	40.26087	0.142883
32.0625	0.7083696	36.84783	0.1432115
26.1875	0.7102826	38.58696	0.1406177
28.125	0.6946869	37.26087	0.1391589
25.5	0.6816869	37.32609	0.1414107
23.3125	0.6500565	32.52174	0.1451429
20.25	0.6115478	28.52174	0.1423718
34.5	0.6732044	32.34783	0.1362468
43	0.7073087	36.5	0.1285639
55.375	0.7369304	41.15217	0.1251288
47.375	0.7030696	37.71739	0.127625
32.0625	0.6428435	34.69565	0.135711
29.3125	0.6718783	34.86956	0.1395664
38.5	0.6425	18.58696	0.1469354
21.75	0.551513	14.13043	0.153092
12.9375	0.6193739	27.6087	0.1588516
18.3125	0.7428957	43.84783	0.1556807
30.625	0.6453652	34.28261	0.1513741
27.5	0.5956131	14.97826	0.1481026
24	0.6026652	15.5	0.1479534
19.4375	0.598987	14.84783	0.1475879
30.5	0.5860609	14.80435	0.1462885
35.6875	0.5567435	14.63043	0.1443456
29.0625	0.6427217	34.32609	0.1455702
29.5625	0.7222652	40.86956	0.1421747
34.75	0.6723435	40.34783	0.138704
27.25	0.6488435	33.93478	0.1403958
19.9375	0.6919174	36.93478	0.1432925
22.0625	0.6819044	34.56522	0.1424643
26.4375	0.694313	39.17391	0.1399052
30.0625	0.6835521	34.23913	0.1423274
21.625	0.6665739	32.82609	0.1425561
25.25	0.6979652	37.80435	0.1398788
42.9375	0.7526696	39.02174	0.1309928
60.1875	0.7466782	42.80435	0.127238
55.875	0.7430869	41.47826	0.1330141
53	0.7102652	42.97826	0.1311234
55.375	0.7235131	39.65217	0.1306618
40.0625	0.6920696	36	0.1452437
21.1875	0.6772261	35.95652	0.1537499
18.5	0.595813	15.58696	0.1545013
9.6875	0.5856174	21.84783	0.1601905
17.875	0.7418522	41.8913	0.1556346
43.9375	0.7440739	42.45652	0.1510985
25.0625	0.6828783	36.95652	0.1503071
16.5	0.6941739	35.54348	0.1494809
24.5625	0.7333522	38.06522	0.1478455
36.3125	0.7195174	37.76087	0.146257
36.0625	0.7120044	40.56522	0.1450924
39.9375	0.6986739	38.78261	0.140947
27.9375	0.6923609	37.93478	0.1422047
22.75	0.7106261	39.97826	0.1428171
19.125	0.6515435	11.6087	0.1485271
18.375	0.6269522	17.23913	0.1427528
19.4375	0.6768522	19.58696	0.1442322
17.3125	0.6458174	17.6087	0.1463203
16.625	0.6114957	30.86957	0.1456422
23.625	0.6810783	36.15217	0.1415755
32.75	0.7071	40.41304	0.1365947
44.3125	0.7218609	39.65217	0.1319904
49.0625	0.7276174	39.86956	0.1360048
33.5625	0.7216739	37.5	0.1382633
35.6875	0.7493609	40.65217	0.1397108
64.1875	0.722087	40.65217	0.1343883
33.375	0.6781304	32.21739	0.145778
14.25	0.6198348	17.95652	0.1536334
11.75	0.5602522	14.06522	0.1584445
12.3125	0.6712565	17.65217	0.15615
39.375	0.7177478	36.97826	0.1506909
29.5625	0.7095696	36.34783	0.1514539
29.875	0.6906174	20.34783	0.1509172
26.3125	0.712	40.08696	0.1477222
24.6875	0.6642044	33.65217	0.1512837
17.25	0.6879435	38.19565	0.1492424
22.4375	0.7018522	39.63044	0.145883
20.1875	0.6904478	35.23913	0.1417485
21	0.6962652	38.1087	0.1432003
24	0.6791174	38.76087	0.1441302
19.5	0.6392522	34.04348	0.142848
17.5625	0.640613	17.17391	0.1395476
18.0625	0.6038957	30.41304	0.1421877
23.9375	0.6456609	17.80435	0.1424302
34.75	0.6707826	37.47826	0.1364466
48.6875	0.7153565	39.19565	0.1371859
45.1875	0.7267957	38.13044	0.134439
51.4375	0.7180174	36.8913	0.1352202
27.8125	0.6497826	31.69565	0.1358958
32.8125	0.6680043	34.06522	0.1432814
62.625	0.7733957	42.34783	0.1329115
38	0.7246652	23.5	0.137945
15.5	0.6253652	16.86957	0.1459909
10.125	0.5896174	13.8913	0.1510232
10.4375	0.6201304	14.8913	0.1563014
23.875	0.7320435	21	0.1481035
34.25	0.7330435	39.15217	0.1442002
44.1875	0.7106044	38.91304	0.1480012
28.625	0.6737739	17.67391	0.1494192
14.875	0.5941043	15.02174	0.1519012
14.3125	0.6293392	28.80435	0.1505386
26.625	0.6923087	38.19565	0.1463087
31.75	0.7274783	38.41304	0.1457099
23.8125	0.706013	20.5	0.1458637
28.5	0.6761435	19.21739	0.1438948
18.5625	0.6593435	18	0.1439845
23.375	0.7270392	38.21739	0.1409952
32.75	0.6728652	39.56522	0.1417237
39.75	0.739787	42.08696	0.1400257
44.125	0.7207391	41.1087	0.1355653
48.5625	0.7418826	39.34783	0.1372945
52.5625	0.7266957	41.97826	0.1381245
48.125	0.7217044	41.71739	0.1365893
33.625	0.7199218	35.82609	0.1356183
29.8125	0.715287	36.8913	0.1401749
13.625	0.6691782	35	0.1452503
13.125	0.5740957	13.78261	0.1441238
13.5625	0.6140826	15.67391	0.1444973
12.75	0.5727522	14.69565	0.1468712
12.5625	0.6222739	15.8913	0.1481875
27.8125	0.6947305	21.34783	0.1465903
32.625	0.7273957	42.54348	0.1471972
31.4375	0.7192739	38.1087	0.1521305
22.875	0.618013	17.02174	0.1532917
12	0.5503522	13.82609	0.1495864
12.5625	0.5955913	15.80435	0.1498167
22.4375	0.6975608	37.71739	0.149973
24.9375	0.7114782	21.84783	0.1491282
26.25	0.6866826	19.73913	0.1476016
37.5625	0.7624696	27.34783	0.1447217
17.125	0.6739304	17.26087	0.14475
23.625	0.6884174	38.91304	0.1450226
39.25	0.7193435	41.13044	0.1442795
27.25	0.7273	43	0.1413559
38.1875	0.7316522	43.76087	0.1393971
48.6875	0.7245565	37.06522	0.1387551
30.6875	0.7561435	41.73913	0.1403095
32.5625	0.7340696	39.78261	0.1399714
21.9375	0.7020304	38.84783	0.1373805
29.1875	0.6693609	34.30435	0.139772
18.875	0.5561783	13.21739	0.1422121
24.75	0.5988913	14.19565	0.1406465
19.75	0.5581261	15.08696	0.1420632
15.0625	0.5727869	13.6087	0.1456591
14.1875	0.5855	11.3913	0.1460243
28.125	0.6416957	17.73913	0.1443312
39.875	0.6772783	18.17391	0.1449635
38.25	0.6450565	19.13043	0.1510572
34.4375	0.6527087	18.6087	0.1470247
19.1875	0.6615695	17.6087	0.1468288
22.3125	0.6209304	14.76087	0.1445972
26.875	0.6507782	16.6087	0.1462273
22.375	0.6728565	19.13043	0.1492292
21.6875	0.6861913	19.47826	0.1479205
24.1875	0.6583	17.36957	0.1460398
18.9375	0.6576739	17.93478	0.1459349
24.625	0.7038609	18.84783	0.1454315
23.625	0.7346261	41.19565	0.1436332
24.1875	0.7173131	38.67391	0.1426889
21.75	0.7292261	41.71739	0.1402993
32.75	0.6867608	37.32609	0.1424031
37.5625	0.6730217	34.54348	0.1421195
25.0625	0.6364261	32.19565	0.1414881
13.75	0.6346826	28.78261	0.1397109
15.0625	0.6385696	33.91304	0.1407143
18.3125	0.6546783	31.17391	0.1437667
16.875	0.6824348	34.73913	0.13905
47.8125	0.6983131	38.45652	0.1328936
23.6875	0.6284652	30.36957	0.1392444
12.75	0.5926608	14.47826	0.150529
42.625	0.7075609	39.8913	0.1454986
59.5625	0.7398522	39.21739	0.1402083
61.5	0.7370522	14.63043	0.1387035
62.125	0.7401217	22.6087	0.1387162
56.1875	0.7379435	43.47826	0.1387546
50.6875	0.7399783	40.58696	0.1367901
48.875	0.7561957	24.93478	0.14
34.9375	0.6397913	17.08696	0.1394811
40.125	0.6277913	17.21739	0.139525
21.5625	0.6052565	16.32609	0.1454472
19.125	0.6467087	17.1087	0.1519823
26.125	0.6539565	15.93478	0.1476399
27.9375	0.6943913	34.97826	0.1464559
23.375	0.6842174	34.63044	0.1418086
20.9375	0.6749783	36.63044	0.1384311
37.9375	0.6708956	35.28261	0.1434732
43.3125	0.6732218	34.86956	0.1435272
34.4375	0.6412957	34.02174	0.140008
37	0.5744435	26.34783	0.1379973
39.625	0.5837565	14.54348	0.13775
50.25	0.6681174	32.86956	0.13847
45.75	0.6988826	37.32609	0.1380682
48.875	0.7590522	44.69565	0.1337102
32.0625	0.6246913	28.91304	0.1400611
13.8125	0.6018522	24.19565	0.1527111
60.9375	0.7154913	39.63044	0.1445951
65.0625	0.7543131	42.45652	0.1388929
65.5	0.7687174	44.19565	0.1403069
70.1875	0.8101044	46.71739	0.1429802
62.5625	0.7401869	44.02174	0.1426489
54.1875	0.759213	45.93478	0.1382522
57.25	0.7515435	43.80435	0.1381218
64.5	0.7362304	46.82609	0.1330137
66.1875	0.7241043	40.06522	0.1286591
32.75	0.6225957	15.5	0.1355722
20.875	0.6023043	15.78261	0.148055
25.5625	0.6521304	33.86956	0.1485792
24.4375	0.6811652	36.52174	0.1493937
23.125	0.7006174	37.8913	0.1468013
26.875	0.6616696	35.91304	0.1437845
31.4375	0.6943435	35.1087	0.1423874
32.9375	0.7077696	37.23913	0.1435051
26.1875	0.6242043	33.69565	0.1407679
38.75	0.6369174	31.8913	0.1394
37.875	0.6355391	33.04348	0.1382059
25.4375	0.6636261	18.17391	0.1375625
41.9375	0.688	35.76087	0.1394167
69.8125	0.7219695	39.45652	0.1338111
69.125	0.6836522	37.21739	0.1268257
61.0625	0.7314435	38.15217	0.1244867
71.25	0.6974435	36.08696	0.1192902
74.375	0.7565131	40.69565	0.1192083
78.0625	0.751413	42.30435	0.1198601
78.4375	0.7386044	40.19565	0.120794
78.6875	0.7166131	35.78261	0.1253036
75.0625	0.7303826	39.34783	0.1234808
65.5	0.7353087	41.17391	0.1234914
65.9375	0.7682956	41.93478	0.123928
78.0625	0.7740695	43.30435	0.1215845
79.0625	0.7773696	43.45652	0.1239281
81.1875	0.7903087	46.8913	0.1241994
73.3125	0.7759218	47.43478	0.1261728
70.6875	0.7497044	42.63044	0.1231095
71.9375	0.7435261	42.23913	0.1251238
78.0625	0.700487	43.08696	0.1252518
71	0.7687478	43.54348	0.1302062
72.875	0.7538739	40.32609	0.1291464
74.3125	0.7688261	42.04348	0.1240782
75.1875	0.7900304	40.28261	0.1266786
73.625	0.7785478	44.08696	0.1241777
75.6875	0.7445391	43.34783	0.118625
70.4375	0.7801304	43.76087	0.1278158
63.75	0.7548783	43.58696	0.1319011
64.75	0.7357609	43.86956	0.132331
53.5625	0.7420217	44.30435	0.1363201
65.9375	0.7398087	46.19565	0.1388711
52.25	0.6176739	31.80435	0.1385816
36.5	0.5975391	23.63043	0.1425729
64.875	0.7803087	41.21739	0.1398614
70.5625	0.7998217	46.45652	0.1365106
66.9375	0.8071696	49.06522	0.136874
64.75	0.7839261	47.17391	0.1386577
62.125	0.7882391	43.8913	0.1388638
57.9375	0.7494783	43.67391	0.1381583
58.9375	0.7710826	40.54348	0.1353536
64.75	0.7658522	42.21739	0.1314107
64.125	0.7602435	41.32609	0.1290689
39.9375	0.6418566	33.58696	0.1283378
23.1875	0.6048566	28.52174	0.1362208
28.1875	0.5797652	14.65217	0.1454972
15	0.5946435	15.97826	0.1516939
24.4375	0.6628131	32.63044	0.1542692
16.0625	0.6456739	31.02174	0.1493287
13.9375	0.6461913	30.95652	0.1505433
24	0.6730826	37.71739	0.1483152
37.6875	0.6067391	32.28261	0.1398289
19.4375	0.6088348	31.15217	0.1411389
45.125	0.6846087	35.82609	0.1383108
68.5	0.7552043	43.47826	0.1319384
76.375	0.741213	40.65217	0.1270526
73.625	0.7156	34.1087	0.1256732
47.5625	0.673187	38.19565	0.1298617
47.5625	0.7225826	38.47826	0.1304962
69.4375	0.7390261	40.82609	0.12075
74.8125	0.7407783	40.45652	0.1198745
77.5	0.7219304	38.36956	0.1231112
76.0625	0.7140348	38.15217	0.1238209
73.6875	0.7394739	36.5	0.1264167
66.75	0.7411652	42.80435	0.1246369
74.6875	0.7395087	39.04348	0.1239918
76.4375	0.7250739	39.30435	0.1246774
78.8125	0.7574478	42.17391	0.1252862
76.75	0.7440261	41.73913	0.121387
75.5	0.7474652	40.65217	0.1211495
78.6875	0.7483391	42.8913	0.1221683
75.9375	0.7707	45.5	0.1291058
64.9375	0.7649956	46.82609	0.1327274
55.8125	0.7921218	49.45652	0.1313109
62.375	0.7651478	45.93478	0.1273063
55.25	0.7738	44.19565	0.1278228
65.3125	0.7681956	39.73913	0.1259867
77.875	0.7540913	44.63044	0.1260232
75.5	0.7397652	41.95652	0.1271051
71.5625	0.7773174	44.8913	0.1290948
63.1875	0.7757609	46.69565	0.1245705
59.4375	0.7596087	48.32609	0.1272949
63.9375	0.736787	43.91304	0.1307137
68.25	0.756987	46.26087	0.1321496
60	0.7556261	43.41304	0.1346987
64.375	0.7889565	47.78261	0.1421686
58.875	0.7903131	46.54348	0.1456153
52.8125	0.8042565	44.67391	0.1417207
61.25	0.7948608	43.6087	0.1416964
44.0625	0.7385565	39.15217	0.1356104
31.25	0.7124435	38.45652	0.1298469
26.375	0.7052565	38.43478	0.1263192
32.875	0.7311956	38.26087	0.1274412
29.5	0.6951348	33.02174	0.1357177
26.125	0.6205652	9.456522	0.1341042
33.9375	0.5964522	14.78261	0.1424519
35.6875	0.5543087	13.1087	0.145687
11.875	0.4511304	10.06522	0.1497048
9.0625	0.5792391	13.91304	0.1518598
11.9375	0.6020957	14.04348	0.1546234
12.4375	0.5678913	14.82609	0.1550361
13.5	0.6346304	17.02174	0.15486
15.25	0.6087956	16.23913	0.1550691
34.0625	0.5808739	26.52174	0.1336771
23.75	0.698	35.67391	0.1405708
36.1875	0.7009261	39.5	0.133403
71.9375	0.7249783	38.56522	0.1246026
76.4375	0.7550043	40.02174	0.1273215
68.5	0.6742739	37.08696	0.127874
63.0625	0.6860913	36.34783	0.1283671
69.25	0.7324087	37.3913	0.1236553
71.3125	0.7673522	39.23913	0.1213011
76.5	0.7281044	39.67391	0.1226813
61.8125	0.7570956	38.86956	0.1277862
33.5625	0.7133087	39.93478	0.1356439
31.625	0.7242565	41.17391	0.1354034
65.0625	0.7720609	44.23913	0.1276919
73.8125	0.7542609	42.08696	0.1209697
75.875	0.7511957	41.78261	0.1232292
65.125	0.7562652	41.69565	0.1248011
40.1875	0.7065521	39.19565	0.1337542
63.25	0.7612826	42.73913	0.1277042
68.125	0.7881131	44.43478	0.1301747
65.6875	0.7566217	47	0.1321577
51.5625	0.7426739	45.13044	0.1306967
49.875	0.7489565	44.54348	0.1321843
39.5	0.6979	42.32609	0.1328951
66.9375	0.7597305	46.02174	0.1269368
77	0.7421391	40.47826	0.1304249
78.375	0.7062261	35.95652	0.1285536
76.875	0.7682478	41.36956	0.123992
68.875	0.7639087	44.30435	0.1230303
55.5625	0.7442217	43.08696	0.1287115
58.3125	0.7473174	41.19565	0.1323638
47.875	0.7706261	44.80435	0.1348916
60.5	0.7581782	46.08696	0.1338926
58.125	0.7619652	43.04348	0.1373201
48.5	0.7632782	43.80435	0.1394413
41.4375	0.7513261	41.28261	0.133575
40.125	0.7440435	38.69565	0.1304082
30.5	0.6745782	32.36956	0.1290056
35.875	0.6516348	33.54348	0.1284104
29.9375	0.6348	29.52174	0.1278741
20	0.6175913	17.04348	0.1347125
18.875	0.6472174	26.54348	0.1374906
22.6875	0.6414348	31.65217	0.1386458
35.6875	0.6318218	29.58696	0.1401696
32.5	0.6060522	27.67391	0.1418681
23.125	0.5170087	12.80435	0.1442028
22.25	0.5266478	11.86957	0.145986
14.0625	0.5311435	12.43478	0.1564464
12.4375	0.5829608	14.93478	0.1516993
9.8125	0.5574043	14.30435	0.1511156
11.6875	0.5579783	13.45652	0.1495111
25.6875	0.561613	13.32609	0.1421493
27.0625	0.6401478	30	0.1381972
55.9375	0.7423304	38	0.1275591
77.0625	0.7433696	38.3913	0.1268282
78.75	0.7781609	44.13044	0.1295644
72.5625	0.7556348	41.73913	0.133897
60.5	0.7306261	37.67391	0.1272984
34.75	0.7111652	37.52174	0.1280306
28.75	0.6915391	36.26087	0.1346139
20.375	0.6465739	15.78261	0.1389823
40.375	0.6848522	18.13043	0.1390148
38.75	0.6850913	18.73913	0.1363425
64.0625	0.7380696	43.82609	0.1286786
66.5	0.7496174	42.41304	0.1275829
38.625	0.7282348	41.45652	0.1373654
33.3125	0.6899695	36.15217	0.1407487
30.375	0.6572304	15.45652	0.1406219
40.0625	0.7429044	40.1087	0.1368208
57.625	0.7323913	43.65217	0.1353664
46.0625	0.7137783	43.56522	0.1350469
56	0.7182652	21.34783	0.1316554
38.875	0.7075652	41.1087	0.1304727
59.375	0.6785174	37.36956	0.1279478
73.3125	0.7369391	43.17391	0.1261154
77.75	0.7597391	39.8913	0.1232885
78.375	0.7187957	41.21739	0.1235144
77.625	0.7692652	40.80435	0.1215673
77.5	0.7550783	43.21739	0.1255969
67.125	0.7875522	46.45652	0.1309719
61.75	0.7764565	41.86956	0.1327195
33.125	0.7249435	39.52174	0.1374848
53.625	0.7496696	40.82609	0.138286
51	0.7359	41.23913	0.1294329
30	0.680813	34.02174	0.1272708
30.5	0.6570044	31.76087	0.1192432
42.0625	0.6611304	35.08696	0.1228013
42.9375	0.6403782	30.56522	0.119095
46.6875	0.6497348	31.21739	0.1216667
31.1875	0.6132957	27.97826	0.1251392
19.5	0.6032696	27.04348	0.1354045
26.0625	0.6258826	26.8913	0.1381023
36.5	0.6493695	19.6087	0.1375936
31.6875	0.6317695	28.30435	0.1428049
36	0.6205	27.91304	0.1422486
28.375	0.6019261	15.97826	0.1427186
27.9375	0.6559348	17.28261	0.1483668
15.375	0.6266478	15.93478	0.1581506
14	0.5981652	14.84783	0.1545175
9.8125	0.5349565	12.52174	0.1563093
6.8125	0.5691913	14.1087	0.1522463
36.875	0.5900609	15.02174	0.1321778
49.9375	0.6966826	35.3913	0.1313058
76.125	0.7476	41.63044	0.1253828
79.0625	0.7532174	42.23913	0.125117
76.0625	0.7443261	42.5	0.125492
34.4375	0.6386348	16.3913	0.1322697
20.75	0.5827957	13.08696	0.1400194
10.875	0.5697696	12.69565	0.1461389
33.9375	0.6740783	18.84783	0.1431081
64.625	0.7283087	39.67391	0.1319423
68.0625	0.7118695	39.3913	0.1240508
73.5	0.7430522	43.8913	0.1174086
64.5625	0.7132652	38.02174	0.1258273
31.375	0.6235391	16	0.1369591
32.0625	0.6461174	17.54348	0.147336
25	0.6482739	17.28261	0.1447318
37	0.6629174	18.71739	0.1386648
65.5	0.7252783	41.3913	0.1276799
65	0.7294435	43.1087	0.1276763
72	0.7554696	42.28261	0.1271832
69.3125	0.7470261	40.73913	0.1261314
73.375	0.7644957	45.43478	0.121991
79	0.7430174	42.82609	0.1211943
79.5625	0.7496521	39.26087	0.1196223
78.8125	0.7518305	39.23913	0.11765
76	0.7375478	39.21739	0.1203462
62.75	0.7532739	42.13044	0.1241603
43.1875	0.7531913	43.21739	0.1229906
57.5625	0.7485479	40.13044	0.1270953
31.5	0.6767435	36.67391	0.1354591
49.8125	0.7159	37.86956	0.1378102
45.75	0.6644565	32.23913	0.1272849
44.5	0.6255	28.54348	0.1189528
38.4375	0.6288	27.30435	0.1174496
36.1875	0.6441696	28.86957	0.1152833
27.8125	0.6311131	29.15217	0.1162944
27.125	0.6675348	31.54348	0.1165871
32.9375	0.6489826	27.23913	0.118345
20.6875	0.6098826	25.76087	0.1330682
26.1875	0.6475478	31.54348	0.1377508
37.1875	0.6442913	28.80435	0.1385561
39.5	0.6302696	27.97826	0.141532
43.8125	0.6401348	30	0.1435568
41.9375	0.6762609	32.95652	0.1462705
32.125	0.6349826	29.67391	0.1485271
14.75	0.6496826	30.69565	0.1580948
17.9375	0.6429043	31.69565	0.1561065
10.1875	0.5626044	23.26087	0.1547167
10.3125	0.5250609	21.23913	0.1557473
47.25	0.6916826	35.82609	0.1296981
53.9375	0.7229261	39.30435	0.1354994
71.25	0.7475696	42.71739	0.1330952
77.3125	0.7374218	42.08696	0.1261765
77	0.7125174	37.93478	0.1240962
41.3125	0.645887	15.54348	0.1291462
56.75	0.6338869	15.91304	0.1252139
27.6875	0.5632913	23.56522	0.128925
44.9375	0.7258217	42.26087	0.127803
74.875	0.7448	43.91304	0.1211356
78.3125	0.7357435	39.95652	0.114895
76.25	0.7575565	38.65217	0.1144811
74.3125	0.7505522	39.43478	0.1162064
48.6875	0.674113	17.8913	0.12535
30.0625	0.6742652	18.58696	0.1386
22.9375	0.6480783	17.5	0.1424861
56.0625	0.7152435	40.23913	0.1362892
70.75	0.732013	40.69565	0.1229372
71.8125	0.7584261	39.13044	0.1210266
71.0625	0.7719131	41.19565	0.1245074
69	0.7503739	37.5	0.1282211
63.875	0.7523	36.97826	0.1237752
60.0625	0.7676	40.41304	0.1236859
61.0625	0.759213	40.84783	0.1231868
63.8125	0.7392609	38.82609	0.1216497
73.875	0.7457522	40.6087	0.1208919
50.9375	0.7035174	35.34783	0.1189406
39.875	0.6511782	32.93478	0.1218982
39.625	0.718313	36.80435	0.1295043
28.1875	0.6993304	34.65217	0.1386068
36.4375	0.6983522	37.52174	0.1309295
34.625	0.6869696	34.67391	0.1245025
39	0.6605608	31.3913	0.1251045
36.875	0.630713	28.17391	0.1242181
50.1875	0.6531261	31.56522	0.1232833
49.125	0.6787391	30.76087	0.1251583
39.125	0.6378522	28.1087	0.12525
23.75	0.6247609	23.3913	0.1271722
19.0625	0.5694174	25.8913	0.1304972
18.6875	0.6370913	30.54348	0.1333606
36	0.6394522	28.91304	0.1405114
34.9375	0.6144565	28.63043	0.1453861
33.25	0.6290783	28.47826	0.1485025
30.25	0.6707	32.43478	0.1451841
27.1875	0.662487	29.84783	0.1491213
22.375	0.5721217	24.28261	0.1544464
10.125	0.5765826	25.17391	0.1549869
14.5625	0.5776913	26.69565	0.1508226
16.3125	0.5878	28.78261	0.146975
42.6875	0.6844261	39.58696	0.1374606
44.375	0.7158087	39.23913	0.1393946
58.1875	0.7229217	38.34783	0.1383496
63.9375	0.7036348	38.8913	0.1353359
47.9375	0.7056869	36.63044	0.1299803
63.375	0.7316739	38.84783	0.1172932
44.1875	0.6437522	29	0.120275
32.375	0.7153174	39.91304	0.122547
59.125	0.7661391	41	0.1241731
62.75	0.7162652	36.02174	0.123264
54.375	0.7046304	36.52174	0.1224077
56.6875	0.7237913	41.34783	0.1269231
29.6875	0.6758956	33.86956	0.1338258
30.5625	0.6068087	15.21739	0.137175
15.5625	0.5931739	25.84783	0.1410917
43.375	0.728287	38.36956	0.1343833
71.9375	0.7034783	41.80435	0.1264208
67.8125	0.7848348	44.86956	0.1229824
62.0625	0.7672739	41.1087	0.127875
63.125	0.7540435	39.23913	0.1236155
46.125	0.7457609	40.65217	0.1294151
26.75	0.7039869	39.45652	0.134617
24.9375	0.7503608	39.28261	0.1356506
43.6875	0.7381608	40.36956	0.1329094
56.625	0.7323348	37.36956	0.12695
55.625	0.6813826	31.36957	0.1214985
38.9375	0.6706739	31.36957	0.125482
25.375	0.6499174	25.95652	0.1369039
34.3125	0.6533957	29.15217	0.1418197
24.5	0.6422261	31.78261	0.1412265
25.375	0.6714696	32.82609	0.1333407
23.875	0.6954	19.21739	0.1305833
37.3125	0.6646957	35.73913	0.1321295
62.9375	0.7523435	44.47826	0.1341125
42.375	0.6963217	42.36956	0.1291717
45.1875	0.7000957	38.1087	0.1307049
30	0.6491261	30.47826	0.1311444
36.75	0.6594869	10.32609	0.1348681
38.625	0.6333826	29.73913	0.141
32.1875	0.6487087	29.34783	0.13945
34.3125	0.6406304	29.04348	0.1395205
34.25	0.6369565	29.21739	0.1437397
14.875	0.5826913	26.65217	0.1417404
15.4375	0.6321217	16.84783	0.1442411
18.125	0.5788652	15.63043	0.1440497
11.5625	0.5675392	13.28261	0.1476566
15.875	0.6023565	16.19565	0.1439486
16.8125	0.6118826	29.54348	0.1426341
40.25	0.6678913	33.82609	0.1362674
55.1875	0.6903174	37.26087	0.13535
50.375	0.6737478	36.13044	0.1349403
35.5	0.6759782	36.78261	0.1353806
63.3125	0.7353522	38.17391	0.1263917
39.125	0.649413	34.30435	0.120722
25.375	0.6368826	29.5	0.1306875
22.0625	0.6812391	34.63044	0.1387412
29.3125	0.7024609	37.26087	0.1391026
26.6875	0.6605957	33.91304	0.1392488
20.25	0.6641695	17.45652	0.1390561
28.0625	0.6569522	18.65217	0.1399
39.9375	0.6167217	16.02174	0.1356111
20.6875	0.5801652	25.19565	0.1375563
44.0625	0.7080652	40.63044	0.136575
33.875	0.7176479	39.04348	0.1373163
29.1875	0.7478696	41.78261	0.1378125
22.1875	0.7221609	38.13044	0.1422554
37.0625	0.7139174	38.43478	0.1297093
19.8125	0.6721174	34.8913	0.1364
14.125	0.617713	30.45652	0.1380833
